;age;sex;marital-status;native-country;race;education;hours-per-week;capital-gain;workclass
26896;47;Male;Married-civ-spouse;Germany;White;HS-grad;38;0;Self-emp-inc
26897;31;Male;Married-civ-spouse;United-States;White;1st-4th;45;0;Private
26898;17;Female;Never-married;Mexico;Other;9th;32;0;Private
26899;38;Male;Married-civ-spouse;United-States;White;Some-college;50;0;Self-emp-inc
26901;42;Female;Widowed;United-States;Amer-Indian-Eskimo;Some-college;40;0;Private
26902;78;Male;Married-civ-spouse;United-States;Asian-Pac-Islander;5th-6th;36;0;Private
26903;54;Male;Married-civ-spouse;United-States;White;Assoc-voc;40;0;Private
26904;26;Female;Never-married;United-States;Asian-Pac-Islander;Bachelors;50;0;Local-gov
26905;30;Male;Married-civ-spouse;United-States;White;HS-grad;35;0;Private
26906;46;Male;Married-civ-spouse;United-States;White;Bachelors;40;0;Private
26907;26;Female;Never-married;United-States;Black;Bachelors;45;0;Private
26908;30;Female;Never-married;United-States;White;HS-grad;35;0;Private
26909;66;Male;Married-civ-spouse;Jamaica;Black;Doctorate;35;20051;Local-gov
26910;23;Male;Never-married;United-States;Black;HS-grad;40;2597;Private
26911;25;Male;Never-married;United-States;White;Some-college;40;0;Private
26912;32;Male;Married-civ-spouse;United-States;White;Bachelors;40;0;Self-emp-inc
26913;25;Male;Married-civ-spouse;United-States;White;HS-grad;38;0;Local-gov
26914;51;Male;Married-civ-spouse;United-States;White;11th;40;0;Private
26915;24;Male;Never-married;United-States;White;Bachelors;40;0;State-gov
26916;22;Female;Never-married;United-States;White;Some-college;40;0;Private
26917;28;Female;Never-married;United-States;White;HS-grad;40;0;Private
26918;29;Female;Divorced;United-States;Black;11th;20;0;Local-gov
26919;26;Male;Never-married;United-States;White;Bachelors;40;0;Private
26920;41;Male;Never-married;United-States;White;Bachelors;40;0;Federal-gov
26921;19;Female;Never-married;United-States;White;Some-college;35;0;Private
26923;51;Male;Married-civ-spouse;United-States;White;Prof-school;50;0;Private
26925;27;Male;Married-civ-spouse;Mexico;White;5th-6th;40;0;Private
26926;33;Male;Married-civ-spouse;United-States;Black;Bachelors;40;0;Private
26927;19;Female;Never-married;United-States;White;HS-grad;8;0;Private
26929;41;Male;Married-civ-spouse;United-States;White;Bachelors;45;0;Private
26930;29;Male;Married-civ-spouse;United-States;White;Masters;40;0;Federal-gov
26931;28;Male;Married-civ-spouse;United-States;Black;HS-grad;40;0;Private
26932;25;Male;Never-married;United-States;White;Some-college;40;0;Private
26933;21;Male;Never-married;United-States;White;HS-grad;36;0;Federal-gov
26934;24;Male;Never-married;United-States;White;Some-college;50;14344;Local-gov
26935;48;Female;Divorced;United-States;White;11th;31;0;Private
26936;46;Male;Married-civ-spouse;United-States;White;Prof-school;60;0;Self-emp-inc
26937;35;Male;Married-civ-spouse;United-States;White;Some-college;50;0;Private
26938;35;Male;Married-civ-spouse;United-States;White;Bachelors;40;0;Federal-gov
26939;50;Male;Married-civ-spouse;United-States;White;10th;40;0;Private
26941;45;Male;Married-civ-spouse;United-States;White;Some-college;40;0;Private
26942;62;Female;Married-civ-spouse;United-States;White;Bachelors;40;0;Local-gov
26943;39;Male;Married-civ-spouse;United-States;White;Masters;45;0;Local-gov
26944;33;Male;Divorced;United-States;White;HS-grad;40;0;Local-gov
26945;22;Female;Never-married;United-States;White;Some-college;30;0;Private
26946;50;Male;Married-civ-spouse;United-States;White;HS-grad;48;0;Private
26947;25;Female;Divorced;United-States;White;11th;40;0;Private
26948;44;Female;Divorced;United-States;White;Some-college;40;0;Private
26949;26;Male;Married-civ-spouse;United-States;White;HS-grad;40;0;Private
26950;31;Female;Divorced;United-States;White;Masters;50;0;State-gov
26951;56;Female;Married-civ-spouse;United-States;White;HS-grad;15;0;Private
26952;49;Male;Married-civ-spouse;United-States;White;7th-8th;40;0;Self-emp-not-inc
26953;49;Male;Married-civ-spouse;United-States;White;12th;40;0;Private
26954;46;Female;Widowed;United-States;White;HS-grad;43;0;Private
26955;33;Male;Never-married;United-States;Black;Some-college;40;0;Private
26956;25;Female;Never-married;United-States;White;Bachelors;30;0;Private
26957;40;Female;Divorced;United-States;White;Assoc-acdm;40;0;Private
26959;32;Male;Never-married;United-States;White;Masters;10;0;State-gov
26960;44;Male;Married-civ-spouse;United-States;White;Bachelors;55;0;Private
26961;48;Female;Divorced;United-States;White;HS-grad;30;0;Private
26962;17;Female;Never-married;United-States;White;10th;12;0;Private
26963;50;Female;Married-civ-spouse;United-States;White;Assoc-voc;36;0;Private
26964;61;Female;Married-civ-spouse;United-States;White;Some-college;34;15024;Private
26965;22;Male;Never-married;United-States;Black;HS-grad;40;0;Local-gov
26966;17;Male;Never-married;United-States;White;11th;17;0;Private
26967;49;Male;Married-civ-spouse;United-States;White;Prof-school;60;0;Self-emp-inc
26968;26;Male;Married-civ-spouse;United-States;White;HS-grad;50;0;Private
26969;19;Male;Never-married;United-States;White;Some-college;10;0;State-gov
26970;17;Female;Never-married;United-States;White;12th;16;0;Private
26971;38;Male;Married-civ-spouse;United-States;White;HS-grad;40;0;Private
26972;34;Male;Divorced;United-States;Asian-Pac-Islander;Assoc-voc;40;0;Local-gov
26973;51;Male;Married-civ-spouse;United-States;White;HS-grad;50;7298;Private
26974;48;Male;Married-civ-spouse;United-States;White;HS-grad;42;0;Private
26975;63;Male;Married-civ-spouse;United-States;White;Masters;50;0;Private
26976;19;Female;Never-married;United-States;White;HS-grad;40;0;Private
26977;73;Female;Married-civ-spouse;United-States;White;Some-college;36;20051;Private
26978;51;Female;Divorced;United-States;White;HS-grad;43;0;Private
26980;54;Male;Married-civ-spouse;United-States;White;Some-college;40;0;Private
26981;41;Male;Married-civ-spouse;United-States;White;HS-grad;40;0;Private
26983;36;Male;Married-civ-spouse;United-States;White;Bachelors;50;4386;Self-emp-not-inc
26984;42;Male;Married-civ-spouse;United-States;Other;7th-8th;40;0;Private
26985;38;Male;Married-civ-spouse;United-States;White;Some-college;40;7688;Private
26987;37;Male;Married-civ-spouse;United-States;White;Bachelors;50;0;State-gov
26988;35;Male;Married-civ-spouse;United-States;White;HS-grad;40;0;State-gov
26989;51;Male;Married-civ-spouse;United-States;White;Some-college;40;0;Self-emp-not-inc
26990;23;Female;Never-married;United-States;White;Assoc-voc;40;0;Private
26991;27;Female;Never-married;United-States;Black;Bachelors;40;0;State-gov
26993;37;Male;Married-civ-spouse;United-States;White;Assoc-voc;42;0;Private
26994;29;Male;Married-civ-spouse;United-States;White;HS-grad;45;0;Private
26995;33;Male;Married-civ-spouse;Mexico;White;1st-4th;32;0;Private
26996;60;Male;Divorced;United-States;White;HS-grad;40;4650;Private
26997;22;Male;Never-married;United-States;White;Bachelors;20;0;Private
26999;60;Female;Widowed;United-States;Black;Assoc-voc;37;0;State-gov
27000;35;Male;Separated;United-States;White;11th;20;0;Private
27001;45;Female;Divorced;United-States;White;Assoc-voc;40;0;Private
27002;30;Male;Married-civ-spouse;Vietnam;Asian-Pac-Islander;HS-grad;40;0;Private
27003;43;Male;Married-civ-spouse;United-States;White;Some-college;70;0;Self-emp-inc
27004;32;Female;Never-married;United-States;White;Masters;38;0;State-gov
27005;35;Male;Married-civ-spouse;United-States;White;HS-grad;42;0;Private
27006;32;Female;Divorced;United-States;Black;Assoc-voc;40;0;Private
27007;61;Male;Married-civ-spouse;United-States;Asian-Pac-Islander;Assoc-voc;40;0;Private
27008;40;Female;Divorced;United-States;White;Masters;40;1506;State-gov
27010;42;Male;Married-civ-spouse;United-States;White;Bachelors;60;0;Self-emp-inc
27011;21;Female;Never-married;United-States;White;Some-college;35;0;Private
27012;21;Female;Never-married;United-States;White;Some-college;20;0;Private
27013;26;Female;Never-married;United-States;White;Bachelors;40;0;Private
27014;36;Male;Married-civ-spouse;United-States;White;HS-grad;60;0;State-gov
27015;24;Male;Married-civ-spouse;United-States;White;Bachelors;40;0;Private
27016;47;Male;Married-civ-spouse;United-States;White;Bachelors;57;0;Private
27017;51;Male;Divorced;United-States;White;Assoc-acdm;30;0;Private
27020;67;Female;Widowed;Nicaragua;White;Some-college;25;0;Private
27021;49;Male;Married-civ-spouse;United-States;White;HS-grad;25;0;Private
27023;58;Male;Married-civ-spouse;United-States;White;Assoc-voc;48;0;Private
27024;61;Female;Divorced;United-States;White;7th-8th;40;0;Private
27025;36;Male;Married-civ-spouse;United-States;Black;HS-grad;35;0;Private
27026;19;Male;Never-married;Vietnam;Asian-Pac-Islander;Some-college;40;0;Private
27027;29;Male;Married-civ-spouse;United-States;White;Some-college;35;0;Self-emp-not-inc
27028;43;Male;Married-civ-spouse;United-States;White;Bachelors;40;0;Private
27029;60;Male;Divorced;United-States;Black;HS-grad;55;2597;Self-emp-not-inc
27030;21;Male;Never-married;United-States;White;Some-college;40;0;Private
27031;22;Female;Separated;United-States;White;HS-grad;40;0;Private
27032;33;Male;Married-civ-spouse;United-States;White;Bachelors;65;0;Private
27033;36;Female;Never-married;China;Asian-Pac-Islander;Bachelors;50;0;Private
27034;37;Male;Never-married;United-States;White;Bachelors;46;0;Private
27035;35;Female;Married-AF-spouse;United-States;White;Assoc-acdm;40;0;Private
27036;17;Male;Never-married;United-States;White;10th;30;0;Private
27037;37;Male;Married-civ-spouse;United-States;White;HS-grad;60;0;Private
27039;28;Male;Married-civ-spouse;United-States;White;Some-college;40;0;Private
27040;42;Female;Divorced;United-States;White;Some-college;40;0;Private
27041;57;Male;Married-civ-spouse;Hungary;White;HS-grad;60;5178;Self-emp-inc
27042;26;Female;Never-married;United-States;White;Some-college;65;0;Private
27043;45;Male;Married-civ-spouse;United-States;Black;11th;50;0;Local-gov
27044;32;Male;Married-civ-spouse;United-States;White;Bachelors;44;0;Private
27045;63;Female;Widowed;United-States;White;Some-college;43;0;Private
27046;22;Female;Never-married;South;Asian-Pac-Islander;Some-college;20;0;Private
27047;36;Male;Married-civ-spouse;United-States;White;Some-college;55;0;Private
27048;45;Female;Married-civ-spouse;United-States;White;HS-grad;40;0;State-gov
27049;34;Male;Married-civ-spouse;United-States;White;Prof-school;55;0;Self-emp-not-inc
27050;27;Male;Never-married;United-States;White;Bachelors;60;0;State-gov
27052;47;Male;Married-civ-spouse;United-States;White;HS-grad;56;0;Self-emp-not-inc
27053;46;Male;Never-married;United-States;White;7th-8th;52;0;Private
27054;28;Female;Never-married;United-States;White;Some-college;40;0;Private
27055;45;Male;Never-married;United-States;White;HS-grad;40;0;Private
27056;26;Female;Never-married;Thailand;Asian-Pac-Islander;Bachelors;40;0;Private
27057;32;Male;Married-civ-spouse;United-States;White;10th;45;0;Self-emp-not-inc
27058;30;Female;Married-civ-spouse;United-States;White;12th;40;0;Local-gov
27059;59;Male;Married-civ-spouse;Puerto-Rico;White;10th;40;0;Private
27060;58;Female;Never-married;United-States;White;Doctorate;43;0;State-gov
27061;45;Male;Divorced;United-States;White;Some-college;30;0;Private
27062;76;Male;Widowed;United-States;White;Some-college;40;0;Self-emp-not-inc
27063;38;Female;Divorced;United-States;White;HS-grad;40;0;Private
27064;32;Male;Never-married;United-States;Black;Masters;40;0;Private
27065;38;Male;Divorced;United-States;White;HS-grad;50;0;Self-emp-not-inc
27066;30;Female;Never-married;United-States;Black;Assoc-acdm;36;0;Private
27067;53;Male;Married-civ-spouse;Greece;White;Assoc-voc;40;0;Self-emp-inc
27069;27;Male;Never-married;United-States;White;Bachelors;50;0;State-gov
27070;44;Male;Married-civ-spouse;United-States;White;Assoc-acdm;30;0;Local-gov
27071;35;Male;Married-civ-spouse;United-States;Asian-Pac-Islander;Masters;50;0;Private
27072;36;Female;Never-married;El-Salvador;Other;1st-4th;40;0;Private
27073;51;Female;Married-civ-spouse;United-States;White;Some-college;10;0;Private
27074;42;Male;Married-civ-spouse;United-States;White;HS-grad;40;0;Local-gov
27075;40;Male;Married-AF-spouse;United-States;White;Bachelors;50;7298;Self-emp-not-inc
27076;45;Male;Married-civ-spouse;United-States;White;HS-grad;40;0;Private
27077;55;Female;Divorced;United-States;White;9th;37;99999;Private
27078;36;Male;Married-civ-spouse;United-States;White;7th-8th;40;0;Private
27079;57;Male;Married-civ-spouse;United-States;Black;HS-grad;40;0;Federal-gov
27080;27;Female;Divorced;United-States;White;HS-grad;45;0;Private
27081;62;Male;Never-married;United-States;White;Masters;40;4650;Private
27082;29;Male;Married-civ-spouse;United-States;White;Bachelors;55;0;Private
27083;38;Male;Never-married;United-States;Amer-Indian-Eskimo;Bachelors;30;0;Self-emp-not-inc
27084;29;Male;Married-civ-spouse;United-States;White;HS-grad;50;0;Private
27087;32;Female;Never-married;United-States;White;Masters;40;4865;Local-gov
27088;34;Male;Never-married;United-States;White;Bachelors;40;0;Private
27089;25;Male;Never-married;United-States;White;Assoc-acdm;55;0;Private
27090;34;Male;Never-married;United-States;White;Masters;35;0;Local-gov
27091;37;Male;Married-civ-spouse;United-States;White;Some-college;38;0;State-gov
27092;37;Male;Married-civ-spouse;United-States;White;HS-grad;45;0;Private
27093;18;Male;Never-married;United-States;White;HS-grad;25;0;Private
27094;24;Male;Never-married;United-States;White;Assoc-voc;40;0;Private
27095;17;Female;Never-married;United-States;White;12th;30;0;Private
27096;35;Female;Divorced;United-States;White;Bachelors;40;0;Private
27097;31;Female;Separated;United-States;Black;Assoc-voc;32;0;Private
27098;29;Male;Never-married;United-States;White;Assoc-acdm;60;0;Private
27099;49;Male;Married-civ-spouse;United-States;White;HS-grad;40;0;Self-emp-not-inc
27101;35;Male;Married-civ-spouse;United-States;White;HS-grad;40;0;Federal-gov
27102;55;Male;Married-civ-spouse;United-States;White;HS-grad;50;0;Self-emp-not-inc
27103;37;Male;Married-civ-spouse;Mexico;White;5th-6th;40;0;Private
27104;33;Female;Never-married;United-States;Black;Some-college;18;0;Local-gov
27105;49;Male;Married-civ-spouse;United-States;White;Bachelors;45;0;Private
27106;32;Male;Married-civ-spouse;United-States;White;HS-grad;45;0;Private
27108;39;Male;Never-married;United-States;White;Masters;40;0;Private
27109;42;Male;Married-civ-spouse;El-Salvador;White;HS-grad;40;0;Local-gov
27110;30;Female;Married-civ-spouse;United-States;White;Masters;50;0;State-gov
27111;30;Male;Never-married;United-States;White;Assoc-voc;40;0;Private
27112;48;Male;Married-civ-spouse;United-States;White;HS-grad;40;0;Self-emp-inc
27113;57;Male;Married-civ-spouse;United-States;White;Bachelors;10;0;Self-emp-not-inc
27114;56;Female;Divorced;United-States;Black;10th;45;0;Private
27115;28;Male;Never-married;Honduras;White;Some-college;40;0;Private
27116;43;Male;Married-civ-spouse;United-States;White;Bachelors;24;0;Private
27117;46;Male;Married-civ-spouse;United-States;White;HS-grad;60;0;Private
27118;60;Male;Married-civ-spouse;United-States;White;Bachelors;45;15024;Private
27119;50;Female;Divorced;United-States;White;Masters;65;0;Local-gov
27120;37;Male;Married-civ-spouse;United-States;White;Prof-school;50;0;Private
27121;41;Female;Divorced;United-States;Black;HS-grad;40;0;Private
27122;38;Female;Married-civ-spouse;United-States;White;Some-college;38;0;Private
27123;23;Female;Never-married;United-States;White;Some-college;40;0;Private
27124;59;Male;Married-civ-spouse;United-States;White;Some-college;50;0;Private
27125;72;Male;Never-married;United-States;White;Masters;60;2329;Private
27126;47;Female;Divorced;United-States;White;Some-college;33;0;Local-gov
27127;29;Male;Never-married;United-States;White;Assoc-voc;40;0;Private
27128;35;Male;Married-civ-spouse;United-States;White;Bachelors;60;0;Private
27129;24;Male;Married-civ-spouse;United-States;White;Some-college;15;0;Private
27130;22;Female;Never-married;United-States;White;HS-grad;40;0;Private
27131;24;Male;Never-married;United-States;White;HS-grad;40;0;Private
27132;42;Male;Married-civ-spouse;United-States;White;Bachelors;45;7298;Private
27134;40;Female;Divorced;United-States;White;Masters;20;0;State-gov
27135;61;Female;Divorced;Japan;Asian-Pac-Islander;HS-grad;40;0;Private
27136;58;Male;Never-married;United-States;White;Bachelors;72;0;Self-emp-not-inc
27137;39;Male;Divorced;United-States;White;HS-grad;40;0;State-gov
27138;45;Female;Divorced;United-States;White;Some-college;50;0;Self-emp-not-inc
27139;25;Male;Never-married;United-States;White;HS-grad;45;0;Private
